Timestamp,Location,Latitude,Longitude,WQI,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
2024-01-02 19:00:00,Badarpur,28.50277991307201,77.30433049695037,100,6.701940911688224,168.74541441395323,17176.87895065498,6.390966016442871,330.67472866893206,648.2945826084035,10.82784022181488,52.11270715684218,4.179449580997948,1
2024-01-02 20:00:00,Badarpur,28.500215270323178,77.29384156191895,75,7.145771545218821,238.68992851166007,28780.340431632725,6.81402870120907,385.9756504867898,868.2279034737259,11.093163397452656,66.13804474710018,5.182590703980226,1
2024-01-02 21:00:00,Badarpur,28.492641207723175,77.30482003478355,100,7.036752103833548,204.25826315133577,26321.689194583465,5.937495763480278,333.073545745888,839.3936769648546,20.407808544003277,70.34060079510004,3.3055877980979718,1
2024-01-02 22:00:00,Badarpur,28.504624889699237,77.29768988056566,75,11.26782838471403,161.89636216322413,6040.369868025334,7.205414119605922,333.073545745888,404.6520244954681,11.768309354922849,25.525266931847863,4.153347001241887,1
2024-01-02 23:00:00,Badarpur,28.50389302672124,77.30074470300578,75,6.394980461331702,220.4223891479773,21051.256906654795,8.7395051283663,348.04776048348594,690.0584276729683,19.637041624544796,48.70998868529149,4.732002727289712,1
2024-01-03 00:00:00,Badarpur,28.500051846940895,77.29101549514098,65,4.894278073597652,184.5527153427008,10922.54199370329,7.461702678887754,352.8302221853013,572.033417823582,21.624718391710985,91.00793416213644,3.5949908641519697,0
2024-01-03 01:00:00,Badarpur,28.485275131062217,77.3089472502748,100,7.036752103833548,211.20052600889707,12830.484133775428,4.502117033961811,326.9615175657507,555.1311467471771,16.04514847686687,49.89840563542835,3.4397400415499195,1
2024-01-03 02:00:00,Badarpur,28.487153501571505,77.30662680624835,80,7.036752103833548,240.13457185335577,38097.32979626167,5.400497252176246,333.073545745888,1073.9787004554423,13.514886515832416,72.7710171921469,3.2124926934616096,1
2024-01-03 03:00:00,Badarpur,28.488372788717104,77.30262160310433,100,7.766186660186794,223.05783462089016,14945.29566061532,6.026816569538075,333.073545745888,607.2208341313205,6.747761288662503,83.18675082133143,3.6742254421508536,1
2024-01-03 04:00:00,Badarpur,28.49522240669863,77.29246068156189,80,6.714862378221963,236.5420505668533,33197.15052685147,4.958516929930555,331.4845300780504,981.9771910799798,14.841181957533706,66.62248509808484,4.593763682023074,1
2024-01-03 05:00:00,Badarpur,28.48934991531942,77.302672132215,100,8.129585513966727,177.89896662548156,27834.21769634046,9.00600774687328,334.4385388035782,875.1145733985468,15.936261676600791,81.39075849624524,3.3625371351987914,1
2024-01-03 06:00:00,Badarpur,28.502544420497497,77.29347471475542,75,8.787667940586466,232.46263718036695,7035.13379657523,9.306448972235804,333.073545745888,417.85100691418074,12.051416569717276,66.62248509808484,3.489945595277838,1
2024-01-03 07:00:00,Badarpur,28.495541029484762,77.30988690270244,65,5.18941366922152,171.23892552944693,12289.900922124629,10.786499822724414,301.23084816496845,548.001942070788,12.284333517760558,54.4739346198917,4.876272999617065,0
2024-01-03 08:00:00,Badarpur,28.494120795552053,77.29305961915603,55,5.514747799369536,228.73592374421597,35343.628580103046,4.346608361511919,333.073545745888,1055.0928132372828,14.93098206295258,46.78050784059714,2.798158401578891,0
2024-01-03 09:00:00,Badarpur,28.503228145475486,77.30784466385566,100,7.036752103833548,204.852186950213,13286.156575345676,9.09384342143146,332.84554447775605,529.4384194405372,8.589895534507548,76.3063756515083,4.26852451986332,1
2024-01-03 10:00:00,Badarpur,28.485697942879185,77.29782940111114,75,4.301373467127349,148.73770094538864,26640.072187750717,9.242652786863514,316.7644064543525,812.2581993783797,12.515733708615528,54.082289117007385,3.067626699089017,1
2024-01-03 11:00:00,Badarpur,28.50426443122365,77.29940125893305,65,5.744067537432683,173.85088155056013,28391.99818542178,7.017330330753139,355.46158888444376,898.5530474903246,16.895179709073204,65.44736154096918,3.1716552079647324,0
2024-01-03 12:00:00,Badarpur,28.497268366593726,77.29457643756274,80,7.338107609571772,188.85416928998177,30042.92850642659,7.467623828883603,309.6145601155897,901.1106329712559,11.054092867384838,47.183651378789534,3.736379595420893,1
2024-01-03 13:00:00,Badarpur,28.498969512340842,77.3012841478084,90,7.308048848275572,274.7049504716489,14600.539521891906,8.105802881560642,384.56485247977776,550.510656122241,16.761624703623568,68.9372269462471,3.696119711501417,1
2024-01-03 14:00:00,Badarpur,28.496477427424214,77.30193122232257,70,6.581878201548969,272.9827446610101,37169.44440353849,8.11473101538499,416.0834805385996,1053.6750023921188,15.1293344878207,79.2610264962444,4.201662864465836,1
2024-01-03 15:00:00,Badarpur,28.485233592734875,77.29137922117397,65,6.057068041253538,184.37323179806208,14807.26848996469,5.753405051896213,384.82196652880856,557.3121745330874,14.753055398199251,34.26586025604486,4.3717478538333525,0
2024-01-03 16:00:00,Badarpur,28.501903892400552,77.30234783714417,80,8.111953170359271,217.26647243232367,38184.46957355751,7.254121956467008,311.9102239367761,1090.218649394843,13.0279206531589,78.5820938570935,4.430750455902872,1
2024-01-03 17:00:00,Badarpur,28.501019551415805,77.30216872149546,75,10.46450247726032,190.99484831095265,6700.775053800422,6.879857695471123,333.073545745888,428.940023276258,14.562161354772456,66.70162142674418,4.956358408285043,1
2024-01-03 18:00:00,Badarpur,28.48730200083579,77.30220605201569,85,7.88212394746559,235.466404746777,5477.347214769689,6.476056908865658,333.073545745888,443.75560294956153,12.1785204652723,34.19440434031978,5.364172169372378,1
2024-01-03 19:00:00,Badarpur,28.489252305757727,77.30244821753575,75,6.164449535585496,203.01647365220828,19231.68174921484,8.551278807546819,333.073545745888,686.4006275805609,8.234264919524094,76.65728595801136,3.446401194343092,1
2024-01-03 20:00:00,Badarpur,28.497988587638936,77.30050365745312,70,7.187765846234752,184.15660404820204,31125.740433940548,6.377789860888402,352.9160163069067,964.4944447870646,14.807893393724328,61.96388773603508,3.784120779606519,1
2024-01-03 21:00:00,Badarpur,28.485621680356708,77.29216921826402,90,7.036752103833548,189.81468195044715,19887.76982585297,8.115767880723318,415.92789828900055,702.3739507460126,12.958917018354782,70.93748132988566,4.893750991721558,1
2024-01-03 22:00:00,Badarpur,28.49621452528324,77.29322803895607,55,8.610963031730751,125.15876980912518,32079.774815203946,9.844921431275466,264.0528385406219,930.5027783236937,12.947376339363814,53.95026943457084,4.614400405414759,0
2024-01-03 23:00:00,Badarpur,28.48710682072618,77.29271573373255,100,7.036752103833548,179.15495640317573,18282.069275890364,7.874879211027755,326.1868555054351,667.6070002957948,9.438369332562218,57.85107898133764,2.7578568378969397,1
2024-01-04 00:00:00,Badarpur,28.500365490569504,77.2991097381098,65,6.143921454143699,175.27407595533003,29072.16965421457,12.062536203606816,287.6981570714125,880.920471794303,13.142492971719092,83.27965820617686,3.476213303592504,0
2024-01-04 01:00:00,Badarpur,28.489195137670723,77.29953794329239,100,8.107091815038052,213.02927295867988,24531.86944038499,6.2372223880916655,322.0970558127406,770.7310423592423,14.352031407200116,59.860285558834,2.7691640707511267,1
2024-01-04 02:00:00,Badarpur,28.50033584454314,77.30915264766358,90,8.45790103691031,228.7321522076208,16061.590097622857,4.142485398906173,356.30482527606006,630.5081096864003,14.06171029149533,82.36469150915318,4.914276094825079,1
2024-01-04 03:00:00,Badarpur,28.502050095372507,77.29587616061592,65,5.517737316420501,190.6699278409826,17638.322473218224,10.525857765559618,333.073545745888,655.5728136813243,12.531684282728747,44.88784333517118,4.523106007500935,0
2024-01-04 04:00:00,Badarpur,28.49229693320029,77.30447028120416,55,5.143587480040672,180.3826185492308,32740.56466119368,7.988892566309927,328.43743041703715,970.3562639695833,13.94318281997812,66.62248509808484,3.0961644901713825,0
2024-01-04 05:00:00,Badarpur,28.499980169344816,77.29144428811837,75,6.486152659745713,224.80945563366924,26807.119511805584,3.2679840915011398,319.07435763965367,858.811385752807,10.665030220511484,63.72769254030566,3.246794304771333,1
2024-01-04 06:00:00,Badarpur,28.488795141398615,77.29271526332802,90,7.1910248566863455,151.30667357089163,23781.328740155917,9.214409134571252,403.788429906366,755.932050460048,16.88421403421745,77.51544432438622,4.270645692708772,1
2024-01-04 07:00:00,Badarpur,28.50042105648708,77.30189838411658,75,5.225683806899056,185.05044395099085,16276.398604470483,6.617097554173202,333.073545745888,631.8809589837151,7.817811637117302,89.05258819146948,3.6957469824917286,1
2024-01-04 08:00:00,Badarpur,28.50095158671866,77.30789361391408,75,6.448931033409073,240.24477096583743,13979.165723295524,9.077984756164897,314.590477169241,596.0143310029528,17.416902640114927,84.0247863975403,3.6221955223639024,1
2024-01-04 09:00:00,Badarpur,28.500558138244404,77.29120049537235,50,4.814135620889671,205.21404105658868,17650.405049112054,8.12108014749549,350.4879386993514,693.1886724536603,10.999416075761246,47.4026658716864,5.190851804612128,0
2024-01-04 10:00:00,Badarpur,28.496441650309247,77.29770804221444,100,7.888424514936055,269.5729132274828,15761.871366279853,8.173474687605616,333.073545745888,562.6185505459232,7.02553623282671,78.50227063808656,2.998065930668415,1
2024-01-04 11:00:00,Badarpur,28.491043415568456,77.30214695136006,80,7.732880077797702,189.50981146941243,47022.74584512559,8.22672479852216,287.08705300940346,1260.0888948046008,14.980054012212634,71.20620916144614,3.510728004352379,1
2024-01-04 12:00:00,Badarpur,28.490870917986115,77.2991036717703,75,5.626339528125955,230.8579827708692,14442.41887543212,5.210368684159841,333.073545745888,588.8870022021076,11.368702444786322,43.19518162723674,1.94331877663582,1
2024-01-04 13:00:00,Badarpur,28.489796518506797,77.30907181234792,55,5.33568880893353,178.64011866627362,37993.182754531095,9.772521848077082,343.25835928715264,1053.7103337679196,14.834256983868954,65.32653148577674,3.9219763810567607,0
2024-01-04 14:00:00,Badarpur,28.49129760362307,77.30566269247085,75,2.803563057437167,186.1239242423718,11920.907422128525,8.64203410725165,332.7445191883906,519.9191735318739,18.48218481516426,87.69744349780889,3.489938597434452,1
2024-01-04 15:00:00,Badarpur,28.50174575044456,77.29164879089585,65,9.46266601699853,225.3993069787851,12224.624603764092,2.9813789663386965,387.09872005511255,535.1421475317013,13.204393795237593,62.29769896087993,2.850183765643185,0
2024-01-04 16:00:00,Badarpur,28.487766838520773,77.2975930171564,100,8.165714932759002,203.4193306887763,16925.01229722553,5.574341667234688,337.2523246543811,636.6844361134406,18.361435591602685,60.39354848444152,3.920116479963848,1
2024-01-04 17:00:00,Badarpur,28.490788568853805,77.30958723838174,85,6.755145901551625,231.26013129603172,18536.69864747702,8.757133178602194,342.5480142026662,663.979404264347,13.88883432960506,79.3024357267662,5.162729749397485,1
2024-01-04 18:00:00,Badarpur,28.48648015904573,77.30916930460022,75,5.48605860232047,186.69563195705484,16639.215178592203,9.80777955515082,333.073545745888,635.5791376717623,12.254261935458658,66.62248509808484,4.557707495106894,1
2024-01-04 19:00:00,Badarpur,28.492183787458888,77.29960608538335,100,7.986018499069503,180.79555812792435,24712.99343193111,5.687865445343612,287.57088393241804,790.815452291592,8.642494410465076,84.58196267045227,3.1530047275571595,1
2024-01-04 20:00:00,Badarpur,28.49752122563829,77.3023660991855,100,7.036752103833548,221.12696274359504,27158.677734100915,7.875936707444459,274.65878811634315,845.7241750360972,15.75941741316194,35.710401965042,4.688955206670496,1
2024-01-04 21:00:00,Badarpur,28.49180092034665,77.29929379714932,75,5.903993500851966,196.2747258221461,19399.221972076662,7.64189452353631,328.26927214784286,717.48868570735,18.505372282337877,77.15780159396216,3.820021215890335,1
2024-01-04 22:00:00,Badarpur,28.49052784925291,77.29510513654039,80,7.036752103833548,154.92597170844743,30037.22162465193,5.796570971275747,252.06726719561703,878.4786028207351,13.904652296228504,77.53204198223717,4.1135850300896575,1
2024-01-04 23:00:00,Badarpur,28.486624486217373,77.2984631241424,50,4.941972156828116,166.71044045521649,19806.411303229328,8.031864862891307,426.1575185722385,677.6056267639775,15.496886933983603,68.60840186648572,5.076146746327639,0
2024-01-05 00:00:00,Badarpur,28.49203306973318,77.29466339191772,75,5.801571267427695,201.8924736726692,15327.879723449309,6.8606473723156185,328.93258536876385,601.8162794512839,19.81248366998551,55.3975636525551,4.42537756358649,1
2024-01-05 01:00:00,Badarpur,28.48759358735119,77.29202819014408,100,8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,540.7311525002999,14.852225333660726,39.52938650819361,3.6110574411161216,1
2024-01-05 02:00:00,Badarpur,28.492187987313226,77.29984473646645,80,6.739849727999298,197.374481802656,34702.41784804427,5.869684683498216,261.06800576180075,1020.2523749622139,17.75791679343456,91.38460524076667,4.379630439452511,1
2024-01-05 03:00:00,Badarpur,28.499102960394172,77.30381719691998,75,5.038316783143259,170.36046254939882,25866.10394858233,7.403750049124539,333.073545745888,812.1142903319015,13.270278830445308,65.33163286459956,3.913695775844471,1
2024-01-05 04:00:00,Badarpur,28.48654431907087,77.29117750760196,90,7.036752103833548,119.88581029792708,22331.237876497587,8.051538021964916,351.16142711715133,735.877405369894,16.64281537247524,62.64709100380799,4.659394533911933,1
2024-01-05 05:00:00,Badarpur,28.50013589267119,77.30600454471973,75,6.008973609999536,225.08023382786996,5100.094172699328,7.452236189756758,336.11899995503416,402.04234974426674,11.079951548589236,36.34101183491626,4.012340383352797,1
2024-01-05 06:00:00,Badarpur,28.493664676240318,77.2960647745239,80,7.036752103833548,221.6731342740876,32269.504938120437,8.765237910488041,303.9617387227378,1000.6685280543497,12.81974055626307,51.37423860933652,4.8048285673375855,1
2024-01-05 07:00:00,Badarpur,28.488062816962156,77.2942187836461,80,7.916669698835311,201.45580795921012,39431.25263187423,7.525440974837567,276.2069197343787,1101.7652171996904,17.821921846035764,70.23960066561966,4.275192719102842,1
2024-01-05 08:00:00,Badarpur,28.49287885204273,77.3093213669551,65,4.574124682109073,134.2012886926389,22520.418640021984,8.191827053754649,403.3423898821915,770.3512623032798,11.260913502896074,69.04715947562285,3.086499925758962,0
2024-01-05 09:00:00,Badarpur,28.49682169444566,77.30033919411733,75,5.473603398247983,218.51314526880608,14608.363145319992,5.621361690399648,333.073545745888,593.6855475125524,10.583581211804017,73.10600685692225,4.9578222414352044,1
2024-01-05 10:00:00,Badarpur,28.493902709477936,77.29009576721045,100,7.408985466924612,204.96174981089476,9566.1222701692,6.505923138805981,311.4526625117488,472.9416118155717,11.532144007741238,81.10693773146244,3.772420927989514,1
2024-01-05 11:00:00,Badarpur,28.48859400135913,77.30252085811031,75,11.907739829669833,298.09867947877547,17083.17508543493,5.878992533499542,333.073545745888,637.3295096522197,14.0633696616257,64.36859317878266,4.256415420544105,1
2024-01-05 12:00:00,Badarpur,28.49703496310447,77.30166328544217,55,5.8217069136202575,220.1254225517984,40009.72361003089,6.631835991821185,333.073545745888,1069.3089352067454,12.420833844653828,49.12930147194314,3.908198846408604,0
2024-01-05 13:00:00,Badarpur,28.489647007659034,77.29590785677364,100,7.559852309769317,244.29455766552144,29567.698929375347,8.647879532681598,333.073545745888,891.7724426290774,10.046943183142048,107.61080622987026,4.550501006088248,1
2024-01-05 14:00:00,Badarpur,28.496135440828272,77.29325165792191,45,10.067632997838077,144.6139557266044,39716.13180392068,4.503365935931103,390.9103283338672,1094.9531527225315,17.658793592851623,66.62248509808484,3.7767889972620634,0
2024-01-05 15:00:00,Badarpur,28.490038970404655,77.30609027606161,80,7.442023084023342,194.76387129742383,34565.70169026524,8.49334762370914,294.83621768880164,989.6051841410613,18.96201400930363,79.95832130270405,2.894651172139397,1
2024-01-05 16:00:00,Badarpur,28.49003479991843,77.30230777623683,100,7.76414261000218,186.13243188501772,25926.075642581047,8.011206635842331,333.073545745888,785.6011022801439,22.84652910661083,35.24367838874416,4.105178268056135,1
2024-01-05 17:00:00,Badarpur,28.497065726732966,77.30904495335248,90,7.036752103833548,208.1774639841316,17264.84091667297,3.2961573212193027,387.0708235323745,641.0934603359459,8.404570008845326,68.30059035091011,3.912148350676072,1
2024-01-05 18:00:00,Badarpur,28.49581880283719,77.29927327692822,100,8.029181612754343,158.04039836256337,19663.46942804372,8.433448388281507,283.2704951086299,692.0343997172814,20.6961980569385,59.97292857347223,4.388551011831945,1
2024-01-05 19:00:00,Badarpur,28.49171195359389,77.29407788326415,65,9.73956194896991,166.94886404872258,13623.160062865045,7.23592175948416,385.05913433199646,560.3517289943562,12.32260382095626,68.50585164506361,2.568079876725237,0
2024-01-05 20:00:00,Badarpur,28.490674670058734,77.30921029692608,75,5.913374863624714,148.60794425320634,14467.785926491071,6.159095130224607,333.073545745888,591.8619976475263,14.4234035896946,56.46038631836534,2.4998319694156934,1
2024-01-05 21:00:00,Badarpur,28.504236581655114,77.29371545463538,100,7.036752103833548,146.2503249373279,25623.34054925668,7.307749474382833,333.073545745888,787.9575750670795,8.354867121289885,69.00157465882756,3.582882368510237,1
2024-01-05 22:00:00,Badarpur,28.48623257912988,77.29591982359145,100,7.490807653925485,198.9665123195353,6873.559885376127,8.534328845240768,333.073545745888,439.56953314733164,11.047455681181988,60.93598706754863,3.716367554767152,1
2024-01-05 23:00:00,Badarpur,28.500346589508755,77.29767815225006,65,5.274185389589794,227.34018598422625,17605.535759032802,6.326979503447313,358.589902963265,659.701575882114,11.199190929652048,66.62248509808484,4.364426391731812,0
2024-01-06 00:00:00,Badarpur,28.490978262491332,77.29744344541234,75,9.51462662210288,215.7255270197802,16553.562437442186,7.547859470408599,321.7762130602921,608.0896746288086,9.640241051762018,57.86542318162909,2.645036370222636,1
2024-01-06 01:00:00,Badarpur,28.48932092996759,77.30255974334654,100,7.036752103833548,191.53163008477,12885.516912011995,6.979954608076548,328.60022093335806,543.9908269193529,13.447513114523758,50.75606431714502,2.37292472175806,1
2024-01-06 02:00:00,Badarpur,28.496700723862045,77.29704343571288,70,7.036752103833548,229.48569367886049,35729.692708630326,8.810843045016396,384.9437789484208,1039.035558671299,16.92709217980689,66.62248509808484,3.8556022119167,1
2024-01-06 03:00:00,Badarpur,28.494615724794432,77.29006958101537,85,6.753128352860487,191.9829945402664,18222.931957438417,3.9209736624247262,296.1966180415413,636.1467736613538,9.689143567978247,92.21961522923112,5.102516756563615,1
